CustomerID,Churned,Recency,Frequency,Monetary,InvoiceNo_nunique,Quantity_sum,Quantity_mean,TotalPrice_sum,TotalPrice_mean,TotalPrice_std,StockCode_nunique,CustomerLifetime,AvgDaysBetweenPurchases,Country_United Kingdom,Country_Germany,Country_France,Country_Netherlands,Country_Belgium,Country_Spain,Country_Portugal,Country_Switzerland,Country_Austria,Country_Denmark
15071,0,115,1,166.24,1,62,5.636363636363637,166.24,15.112727272727273,3.724309576039807,11,0,0.0,1,0,0,0,0,0,0,0,0,0
15072,1,24,1,187.51999999999998,1,164,12.615384615384615,187.51999999999998,14.424615384615382,5.849690327109371,13,0,0.0,1,0,0,0,0,0,0,0,0,0
15073,0,141,2,725.78,2,457,10.627906976744185,725.78,16.87860465116279,7.022853368483208,40,85,42.5,1,0,0,0,0,0,0,0,0,0
15074,0,12,1,359.65999999999997,1,364,16.545454545454547,359.65999999999997,16.348181818181818,5.264355101247884,22,0,0.0,1,0,0,0,0,0,0,0,0,0
15076,1,37,2,566.89,2,295,9.516129032258064,566.89,18.286774193548386,7.771424316943357,30,29,14.5,1,0,0,0,0,0,0,0,0,0
15077,1,39,2,2428.08,2,528,16.5,2428.08,75.8775,87.88831002306095,28,235,117.5,1,0,0,0,0,0,0,0,0,0
15078,0,0,18,6396.37,18,3117,11.014134275618375,6396.37,22.602014134275617,10.920271142027667,58,280,15.555555555555555,1,0,0,0,0,0,0,0,0,0
15079,0,15,7,2729.79,7,1070,11.382978723404255,2729.79,29.04031914893617,44.970681116835465,82,261,37.285714285714285,1,0,0,0,0,0,0,0,0,0
15080,0,46,1,361.35,1,173,8.65,361.35,18.067500000000003,5.5230444264773135,20,0,0.0,1,0,0,0,0,0,0,0,0,0
15081,0,8,4,960.5,4,438,9.319148936170214,960.5,20.43617021276596,11.337839214654364,37,72,18.0,1,0,0,0,0,0,0,0,0,0
15086,1,109,2,218.53,2,95,8.636363636363637,218.53,19.866363636363637,7.768554914174545,10,60,30.0,1,0,0,0,0,0,0,0,0,0
15092,1,7,1,318.65,1,95,5.0,318.65,16.771052631578947,3.193905471948518,19,0,0.0,1,0,0,0,0,0,0,0,0,0
15093,0,16,9,6773.66,9,5848,34.0,6773.66,39.38174418604651,46.50877127088136,81,259,28.77777777777778,1,0,0,0,0,0,0,0,0,0
15094,1,8,2,83.0,2,28,5.6,83.0,16.6,1.2206555615733723,4,181,90.5,1,0,0,0,0,0,0,0,0,0
15095,0,37,4,1254.29,4,785,13.083333333333334,1254.29,20.904833333333332,18.053605536100182,54,195,48.75,1,0,0,0,0,0,0,0,0,0
15097,1,128,2,660.27,2,254,6.195121951219512,660.27,16.104146341463416,49.21000258969764,39,0,0.0,1,0,0,0,0,0,0,0,0,0
15101,1,60,4,1160.41,4,435,8.7,1160.41,23.2082,23.786072300179946,48,74,18.5,1,0,0,0,0,0,0,0,0,0
15102,1,75,2,554.67,2,339,12.555555555555555,554.67,20.543333333333333,13.649083654787399,26,16,8.0,1,0,0,0,0,0,0,0,0,0
15105,0,171,1,330.38,1,184,9.2,330.38,16.519,5.687031322505433,20,0,0.0,1,0,0,0,0,0,0,0,0,0
15109,1,124,2,498.15000000000003,2,127,6.35,498.15000000000003,24.907500000000002,9.75434147605972,18,156,78.0,1,0,0,0,0,0,0,0,0,0
15110,0,30,1,301.65000000000003,1,49,4.9,301.65000000000003,30.165000000000003,32.23022261790942,10,0,0.0,1,0,0,0,0,0,0,0,0,0
15111,0,137,1,286.81,1,163,9.588235294117647,286.81,16.871176470588235,5.117532220652037,17,0,0.0,1,0,0,0,0,0,0,0,0,0
15112,1,156,1,209.4,1,72,10.285714285714286,209.4,29.914285714285715,18.970475180433105,7,0,0.0,1,0,0,0,0,0,0,0,0,0
15117,0,179,2,359.69,2,405,15.576923076923077,359.69,13.83423076923077,3.3655955467963445,24,0,0.0,1,0,0,0,0,0,0,0,0,0
15122,0,4,6,2351.34,6,962,8.222222222222221,2351.34,20.09692307692308,11.268081290449132,81,160,26.666666666666668,1,0,0,0,0,0,0,0,0,0
15123,0,178,1,456.65999999999997,1,342,14.25,456.65999999999997,19.0275,19.163323495451,24,0,0.0,1,0,0,0,0,0,0,0,0,0
15124,1,21,2,266.63,2,229,14.3125,266.63,16.664375,6.854660671154092,16,175,87.5,1,0,0,0,0,0,0,0,0,0
15125,1,24,9,5496.39,9,2240,19.82300884955752,5496.39,48.640619469026554,36.75291446857324,72,138,15.333333333333334,1,0,0,0,0,0,0,0,0,0
15126,1,81,2,449.49,2,273,10.92,449.49,17.9796,8.876384624383961,25,150,75.0,1,0,0,0,0,0,0,0,0,0
15127,1,64,1,304.97,1,213,17.75,304.97,25.41416666666667,15.747790874412908,12,0,0.0,1,0,0,0,0,0,0,0,0,0
15129,0,1,9,2552.95,9,1719,19.314606741573034,2552.95,28.684831460674154,21.59530136776177,47,153,17.0,1,0,0,0,0,0,0,0,0,0
15133,0,65,1,518.78,1,140,10.76923076923077,518.78,39.90615384615384,20.38384553940593,13,0,0.0,1,0,0,0,0,0,0,0,0,0
15135,1,101,1,166.63,1,41,3.727272727272727,166.63,15.148181818181818,1.4514256314521818,11,0,0.0,1,0,0,0,0,0,0,0,0,0
15137,1,65,2,823.4,2,596,17.529411764705884,823.4,24.21764705882353,13.05768810082108,34,159,79.5,1,0,0,0,0,0,0,0,0,0
15141,1,2,7,1388.47,7,1197,14.9625,1388.47,17.355875,6.485534184249074,44,163,23.285714285714285,1,0,0,0,0,0,0,0,0,0
15142,0,29,2,1283.06,2,1132,15.093333333333334,1283.06,17.107466666666667,8.406410053166693,75,16,8.0,1,0,0,0,0,0,0,0,0,0
15144,0,23,7,3457.82,7,1184,16.676056338028168,3457.82,48.70169014084507,29.154287064606343,55,248,35.42857142857143,1,0,0,0,0,0,0,0,0,0
15149,1,121,4,1033.81,4,252,5.478260869565218,1033.81,22.47413043478261,30.96227787888474,44,73,18.25,1,0,0,0,0,0,0,0,0,0
15150,1,1,3,3686.61,3,2525,10.883620689655173,3686.61,15.890560344827588,6.454974063529994,231,87,29.0,1,0,0,0,0,0,0,0,0,0
15151,0,54,1,969.35,1,149,7.45,969.35,48.4675,84.83901826245307,20,0,0.0,1,0,0,0,0,0,0,0,0,0
15154,1,23,2,1091.99,2,245,2.378640776699029,1091.99,10.601844660194175,7.8789372662955754,101,0,0.0,1,0,0,0,0,0,0,0,0,0
15157,1,114,2,718.04,2,1074,39.77777777777778,718.04,26.594074074074072,16.674471335007727,27,159,79.5,1,0,0,0,0,0,0,0,0,0
15164,0,61,4,743.77,4,350,2.0114942528735633,743.77,4.274540229885058,3.453716364122237,143,173,43.25,1,0,0,0,0,0,0,0,0,0
15166,1,12,1,167.16,1,140,11.666666666666666,167.16,13.93,4.662420362468793,12,0,0.0,1,0,0,0,0,0,0,0,0,0
15173,0,79,5,1085.83,5,601,9.852459016393443,1085.83,17.80049180327869,12.69260328251977,50,83,16.6,1,0,0,0,0,0,0,0,0,0
15179,0,71,6,4084.73,6,2387,14.644171779141104,4084.73,25.05969325153374,17.679161040346617,122,209,34.833333333333336,1,0,0,0,0,0,0,0,0,0
15180,0,134,1,452.84000000000003,1,369,13.178571428571429,452.84000000000003,16.172857142857143,4.755722367642507,28,0,0.0,1,0,0,0,0,0,0,0,0,0
15182,0,44,4,1622.2710000000002,4,655,9.924242424242424,1622.2710000000002,24.57986363636364,23.92437622039424,54,156,39.0,1,0,0,0,0,0,0,0,0,0
15183,1,92,3,639.93,3,297,7.815789473684211,639.93,16.840263157894736,13.919332363385458,33,36,12.0,1,0,0,0,0,0,0,0,0,0
15186,1,19,3,991.7900000000001,3,501,15.181818181818182,991.7900000000001,30.054242424242428,15.137382747337597,22,222,74.0,1,0,0,0,0,0,0,0,0,0
15189,0,3,2,386.88000000000005,2,320,40.0,386.88000000000005,48.36000000000001,50.125866718548764,7,50,25.0,1,0,0,0,0,0,0,0,0,0
15191,1,8,3,588.05,3,287,8.2,588.05,16.80142857142857,5.315314800514775,33,225,75.0,1,0,0,0,0,0,0,0,0,0
15192,0,120,2,622.07,2,530,13.25,622.07,15.551750000000002,9.39946367468883,35,104,52.0,1,0,0,0,0,0,0,0,0,0
15194,0,17,7,2651.31,7,1895,18.398058252427184,2651.31,25.740873786407768,21.467779600920956,79,263,37.57142857142857,1,0,0,0,0,0,0,0,0,0
15198,0,162,2,207.31,2,129,8.0625,207.31,12.956875,7.321220953502222,15,72,36.0,1,0,0,0,0,0,0,0,0,0
15199,0,9,4,1241.7,4,308,10.266666666666667,1241.7,41.39,38.67150648466004,16,111,27.75,1,0,0,0,0,0,0,0,0,0
15200,1,39,1,549.05,1,195,6.5,549.05,18.301666666666666,6.177189453159899,30,0,0.0,1,0,0,0,0,0,0,0,0,0
15201,0,156,1,293.06,1,247,16.466666666666665,293.06,19.537333333333333,9.881824923035413,15,0,0.0,1,0,0,0,0,0,0,0,0,0
15203,0,28,7,1937.45,7,1918,12.374193548387098,1937.45,12.499677419354839,5.61598662208359,92,247,35.285714285714285,1,0,0,0,0,0,0,0,0,0
15207,0,92,1,408.0,1,232,21.09090909090909,408.0,37.09090909090909,31.936482415740613,11,0,0.0,1,0,0,0,0,0,0,0,0,0
15210,0,120,1,301.92,1,252,14.823529411764707,301.92,17.76,8.019515259665011,17,0,0.0,1,0,0,0,0,0,0,0,0,0
15215,0,129,2,466.22,2,178,7.12,466.22,18.6488,11.269544252837676,25,28,14.0,1,0,0,0,0,0,0,0,0,0
15216,1,163,1,389.49,1,189,8.590909090909092,389.49,17.704090909090908,6.246046108646812,22,0,0.0,1,0,0,0,0,0,0,0,0,0
15217,1,108,1,426.24,1,190,6.785714285714286,426.24,15.222857142857142,2.9077837521394803,28,0,0.0,1,0,0,0,0,0,0,0,0,0
15218,0,0,10,5075.26,10,2799,13.521739130434783,5075.26,24.51816425120773,34.205525677950476,83,226,22.6,1,0,0,0,0,0,0,0,0,0
15221,0,138,2,787.1500000000001,2,113,8.692307692307692,787.1500000000001,60.550000000000004,29.105755444585185,12,44,22.0,1,0,0,0,0,0,0,0,0,0
15222,1,17,10,2965.91,10,4018,30.210526315789473,2965.91,22.300075187969924,19.04789312680176,97,250,25.0,1,0,0,0,0,0,0,0,0,0
15223,1,154,3,662.2,3,172,12.285714285714286,662.2,47.300000000000004,33.88780129962811,12,125,41.666666666666664,1,0,0,0,0,0,0,0,0,0
15224,1,57,3,549.28,3,291,13.857142857142858,549.28,26.156190476190474,21.05533435407533,19,180,60.0,1,0,0,0,0,0,0,0,0,0
15227,0,8,3,885.14,3,342,7.276595744680851,885.14,18.832765957446806,7.78151480226995,42,170,56.666666666666664,1,0,0,0,0,0,0,0,0,0
15228,0,44,1,960.41,1,491,10.446808510638299,960.41,20.434255319148935,11.133063710657945,47,0,0.0,1,0,0,0,0,0,0,0,0,0
15229,1,131,1,160.5,1,114,12.666666666666666,160.5,17.833333333333332,7.291776189653658,9,0,0.0,1,0,0,0,0,0,0,0,0,0
15231,1,166,1,250.26,1,190,13.571428571428571,250.26,17.875714285714285,4.817590706959259,14,0,0.0,1,0,0,0,0,0,0,0,0,0
15240,0,77,3,1482.73,3,933,10.366666666666667,1482.73,16.474777777777778,6.345283876876771,72,201,67.0,1,0,0,0,0,0,0,0,0,0
15241,0,115,2,848.26,2,908,17.132075471698112,848.26,16.004905660377357,9.684784978877058,46,83,41.5,1,0,0,0,0,0,0,0,0,0
15245,0,18,4,1558.54,4,955,19.1,1558.54,31.1708,43.51319836555341,32,121,30.25,1,0,0,0,0,0,0,0,0,0
15246,1,100,1,266.25,1,112,6.222222222222222,266.25,14.791666666666666,3.649506413040472,18,0,0.0,1,0,0,0,0,0,0,0,0,0
15247,1,22,2,620.06,2,354,32.18181818181818,620.06,56.36909090909091,43.631022324613355,10,59,29.5,1,0,0,0,0,0,0,0,0,0
15248,0,21,2,1690.38,2,1012,10.222222222222221,1690.38,17.074545454545454,6.494291256475428,97,57,28.5,1,0,0,0,0,0,0,0,0,0
15249,0,57,4,2142.64,4,1161,9.288,2142.64,17.141119999999997,5.708016182132272,101,110,27.5,1,0,0,0,0,0,0,0,0,0
15251,0,43,9,8899.51,9,5505,51.44859813084112,8899.51,83.1729906542056,44.28147698732685,87,180,20.0,1,0,0,0,0,0,0,0,0,0
15252,0,121,2,992.87,2,742,13.49090909090909,992.87,18.05218181818182,14.393654168997545,54,35,17.5,1,0,0,0,0,0,0,0,0,0
15253,0,67,2,912.79,2,607,11.673076923076923,912.79,17.553653846153846,6.410161977962057,49,64,32.0,1,0,0,0,0,0,0,0,0,0
15254,1,91,2,787.99,2,436,8.89795918367347,787.99,16.08142857142857,11.950725745047173,46,14,7.0,1,0,0,0,0,0,0,0,0,0
15255,0,5,4,1400.59,4,1081,15.666666666666666,1400.59,20.29840579710145,13.03233688845111,52,276,69.0,1,0,0,0,0,0,0,0,0,0
15256,1,106,1,71.95,1,37,9.25,71.95,17.9875,8.938342034926462,4,0,0.0,1,0,0,0,0,0,0,0,0,0
15259,1,57,4,1182.3799999999999,4,631,11.070175438596491,1182.3799999999999,20.74350877192982,37.34211919589059,50,169,42.25,1,0,0,0,0,0,0,0,0,0
15260,0,7,17,5317.05,17,2516,9.182481751824817,5317.05,19.40529197080292,12.15569222946371,135,270,15.882352941176471,1,0,0,0,0,0,0,0,0,0
15262,0,33,1,127.07,1,81,9.0,127.07,14.118888888888888,3.657281929399362,9,0,0.0,1,0,0,0,0,0,0,0,0,0
15264,1,75,1,454.66,1,178,5.5625,454.66,14.208125,2.7672024273973075,32,0,0.0,1,0,0,0,0,0,0,0,0,0
15265,1,149,2,1839.52,2,958,8.63063063063063,1839.52,16.57225225225225,3.962843488911532,109,133,66.5,1,0,0,0,0,0,0,0,0,0
15268,1,23,3,961.9000000000001,3,428,19.454545454545453,961.9000000000001,43.722727272727276,58.54622863554824,21,126,42.0,1,0,0,0,0,0,0,0,0,0
15270,0,163,8,3471.7200000000003,8,1266,30.142857142857142,3471.7200000000003,82.66000000000001,42.21477142931451,17,103,12.875,1,0,0,0,0,0,0,0,0,0
15271,0,2,3,986.29,3,551,2.4708520179372195,986.29,4.422825112107623,4.937864421574678,189,33,11.0,1,0,0,0,0,0,0,0,0,0
15272,0,58,3,1081.17,3,305,1.4805825242718447,1081.17,5.248398058252428,9.506548236478054,178,150,50.0,1,0,0,0,0,0,0,0,0,0
15273,1,144,1,228.96,1,216,216.0,228.96,228.96,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
15278,1,106,4,496.15999999999997,4,458,15.793103448275861,496.15999999999997,17.10896551724138,11.803271442645404,29,103,25.75,1,0,0,0,0,0,0,0,0,0
15279,0,53,3,982.16,3,446,7.824561403508772,982.16,17.230877192982454,7.637844516592958,47,167,55.666666666666664,1,0,0,0,0,0,0,0,0,0
15280,1,33,2,293.09999999999997,2,359,7.977777777777778,293.09999999999997,6.513333333333333,5.401666409544373,39,82,41.0,1,0,0,0,0,0,0,0,0,0
15282,1,115,1,348.59,1,395,14.62962962962963,348.59,12.91074074074074,11.313204988972272,27,0,0.0,1,0,0,0,0,0,0,0,0,0
15283,0,32,2,114.43,2,25,3.125,114.43,14.30375,2.598620169573515,8,31,15.5,1,0,0,0,0,0,0,0,0,0
15284,1,45,1,24.75,1,5,5.0,24.75,24.75,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
15288,0,140,2,768.5600000000001,2,367,7.196078431372549,768.5600000000001,15.069803921568628,26.182046175973035,44,69,34.5,1,0,0,0,0,0,0,0,0,0
15289,1,3,2,653.3100000000001,2,619,15.871794871794872,653.3100000000001,16.751538461538463,7.443579196533125,33,163,81.5,1,0,0,0,0,0,0,0,0,0
15290,0,9,5,1522.54,5,1242,21.789473684210527,1522.54,26.711228070175437,14.423282773519775,24,189,37.8,1,0,0,0,0,0,0,0,0,0
15291,0,0,19,6443.74,19,1806,16.27027027027027,6443.74,58.05171171171171,56.919855329048154,66,281,14.789473684210526,1,0,0,0,0,0,0,0,0,0
15296,0,29,4,5503.11,4,3140,11.214285714285714,5503.11,19.653964285714284,17.90294193997865,231,203,50.75,1,0,0,0,0,0,0,0,0,0
15298,0,10,9,3359.05,9,2333,12.475935828877006,3359.05,17.962834224598932,9.933349930849857,126,265,29.444444444444443,1,0,0,0,0,0,0,0,0,0
15303,1,110,2,650.16,2,266,7.0,650.16,17.109473684210524,5.980009015345471,36,118,59.0,1,0,0,0,0,0,0,0,0,0
15305,1,100,1,93.6,1,40,8.0,93.6,18.72,6.4013279872226505,5,0,0.0,1,0,0,0,0,0,0,0,0,0
15306,1,45,6,2310.38,6,2264,21.76923076923077,2310.38,22.21519230769231,33.296156633530536,80,158,26.333333333333332,1,0,0,0,0,0,0,0,0,0
15309,1,155,4,797.96,4,440,8.148148148148149,797.96,14.777037037037038,4.15557167678125,49,124,31.0,1,0,0,0,0,0,0,0,0,0
15310,1,23,1,1634.64,1,1476,32.8,1634.64,36.32533333333333,29.151011022541972,45,0,0.0,1,0,0,0,0,0,0,0,0,0
15311,0,0,88,45396.61,88,26622,17.37728459530026,45396.61,29.632251958224543,44.4997268688052,508,283,3.215909090909091,1,0,0,0,0,0,0,0,0,0
15312,0,126,5,1414.89,5,737,9.826666666666666,1414.89,18.8652,8.011883464495018,61,142,28.4,1,0,0,0,0,0,0,0,0,0
15321,0,108,8,3005.91,8,1988,11.833333333333334,3005.91,17.892321428571428,7.183997683909169,152,111,13.875,1,0,0,0,0,0,0,0,0,0
15322,1,21,1,711.18,1,555,13.536585365853659,711.18,17.345853658536583,11.693210631731937,41,0,0.0,1,0,0,0,0,0,0,0,0,0
15323,1,107,3,434.6,3,188,6.482758620689655,434.6,14.986206896551725,3.9185432914660523,29,99,33.0,1,0,0,0,0,0,0,0,0,0
15325,0,18,5,966.0600000000001,5,773,8.136842105263158,966.0600000000001,10.169052631578948,5.987632834876029,82,188,37.6,1,0,0,0,0,0,0,0,0,0
15326,1,154,4,1388.81,4,965,9.65,1388.81,13.8881,5.910479769105898,78,129,32.25,1,0,0,0,0,0,0,0,0,0
15329,0,86,5,1142.58,5,470,7.580645161290323,1142.58,18.428709677419352,8.58107629839761,45,183,36.6,1,0,0,0,0,0,0,0,0,0
15331,1,44,3,767.91,3,701,15.931818181818182,767.91,17.4525,9.21747887767936,41,109,36.333333333333336,1,0,0,0,0,0,0,0,0,0
15332,0,58,1,1706.23,1,971,12.448717948717949,1706.23,21.87474358974359,11.93047987020639,78,0,0.0,0,0,0,0,0,0,0,0,0,0
15339,0,2,3,553.97,3,282,2.660377358490566,553.97,5.226132075471698,5.953806396832312,91,212,70.66666666666667,1,0,0,0,0,0,0,0,0,0
15340,1,106,1,105.5,1,76,10.857142857142858,105.5,15.071428571428571,4.149182363516248,7,0,0.0,1,0,0,0,0,0,0,0,0,0
15352,1,93,1,114.95,1,43,1.162162162162162,114.95,3.1067567567567567,3.0128696675484705,34,0,0.0,1,0,0,0,0,0,0,0,0,0
15353,0,23,4,1617.8899999999999,4,887,3.2973977695167287,1617.8899999999999,6.01446096654275,5.03118077845777,208,259,64.75,1,0,0,0,0,0,0,0,0,0
15354,1,148,3,284.4,3,3,1.0,284.4,94.8,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
15358,0,14,10,4615.45,10,4633,14.993527508090615,4615.45,14.93673139158576,8.386008639685988,160,263,26.3,1,0,0,0,0,0,0,0,0,0
15361,1,71,3,270.15000000000003,3,37,12.333333333333334,270.15000000000003,90.05000000000001,25.26257112805425,3,17,5.666666666666667,1,0,0,0,0,0,0,0,0,0
15363,0,37,1,352.11,1,239,12.578947368421053,352.11,18.532105263157895,6.260705124422547,19,0,0.0,1,0,0,0,0,0,0,0,0,0
15365,0,29,4,980.76,4,445,9.081632653061224,980.76,20.015510204081632,9.559959697706297,42,188,47.0,1,0,0,0,0,0,0,0,0,0
15366,0,95,3,1126.79,3,1198,21.017543859649123,1126.79,19.768245614035088,18.447583961322007,46,101,33.666666666666664,1,0,0,0,0,0,0,0,0,0
15367,0,3,6,2613.34,6,1553,10.28476821192053,2613.34,17.306887417218544,7.712489540602777,132,271,45.166666666666664,1,0,0,0,0,0,0,0,0,0
15369,1,37,11,6251.26,11,3288,55.728813559322035,6251.26,105.9535593220339,102.03105196311076,44,239,21.727272727272727,1,0,0,0,0,0,0,0,0,0
15372,0,0,6,3948.2200000000003,6,3390,116.89655172413794,3948.2200000000003,136.1455172413793,74.37891999687464,19,208,34.666666666666664,1,0,0,0,0,0,0,0,0,0
15373,0,45,4,518.48,4,203,4.229166666666667,518.48,10.801666666666668,10.223271603038999,41,86,21.5,1,0,0,0,0,0,0,0,0,0
15374,1,169,1,139.32,1,164,23.428571428571427,139.32,19.90285714285714,13.213843390280404,6,0,0.0,1,0,0,0,0,0,0,0,0,0
15378,1,7,2,246.5,2,130,10.833333333333334,246.5,20.541666666666668,6.151342548705538,8,39,19.5,1,0,0,0,0,0,0,0,0,0
15380,0,94,5,1224.26,5,470,33.57142857142857,1224.26,87.44714285714285,77.24358180244057,6,188,37.6,1,0,0,0,0,0,0,0,0,0
15381,0,86,2,1099.8600000000001,2,366,28.153846153846153,1099.8600000000001,84.6046153846154,87.44377323127746,13,42,21.0,1,0,0,0,0,0,0,0,0,0
15382,0,126,3,3766.73,3,2459,16.503355704697988,3766.73,25.28006711409396,19.55712141314356,110,153,51.0,1,0,0,0,0,0,0,0,0,0
15384,0,137,1,276.5,1,331,15.761904761904763,276.5,13.166666666666666,6.578277383428989,21,0,0.0,1,0,0,0,0,0,0,0,0,0
15387,1,37,1,468.65,1,335,16.75,468.65,23.432499999999997,15.037079389926337,20,0,0.0,1,0,0,0,0,0,0,0,0,0
15389,0,100,3,1733.8,3,3140,785.0,1733.8,433.45,154.28159319892958,2,126,42.0,1,0,0,0,0,0,0,0,0,0
15391,1,129,1,289.87,1,109,9.083333333333334,289.87,24.155833333333334,18.11702737925309,12,0,0.0,1,0,0,0,0,0,0,0,0,0
15393,1,112,3,659.48,3,228,7.125,659.48,20.60875,15.567103600738612,29,156,52.0,1,0,0,0,0,0,0,0,0,0
15394,0,19,5,1883.44,5,1076,12.367816091954023,1883.44,21.648735632183907,11.564906298155247,68,249,49.8,1,0,0,0,0,0,0,0,0,0
15396,1,128,1,508.20000000000005,1,156,78.0,508.20000000000005,254.10000000000002,41.1536146650571,2,0,0.0,1,0,0,0,0,0,0,0,0,0
15400,0,36,2,481.1,2,222,15.857142857142858,481.1,34.364285714285714,34.10495919596213,10,69,34.5,1,0,0,0,0,0,0,0,0,0
15401,0,113,1,136.20000000000002,1,74,8.222222222222221,136.20000000000002,15.133333333333335,2.354384208237899,9,0,0.0,1,0,0,0,0,0,0,0,0,0
15402,0,24,3,1047.43,3,1010,12.948717948717949,1047.43,13.428589743589745,9.029839814540292,56,112,37.333333333333336,1,0,0,0,0,0,0,0,0,0
15403,1,36,2,170.88,2,492,61.5,170.88,21.36,6.780948100587199,6,238,119.0,1,0,0,0,0,0,0,0,0,0
15405,1,121,1,310.74,1,155,7.045454545454546,310.74,14.124545454545455,3.9099905337514533,22,0,0.0,1,0,0,0,0,0,0,0,0,0
15410,1,113,2,1234.88,2,702,17.55,1234.88,30.872000000000003,21.664390633905708,32,31,15.5,1,0,0,0,0,0,0,0,0,0
15416,1,23,3,588.5,3,330,9.166666666666666,588.5,16.34722222222222,4.459189939959377,36,197,65.66666666666667,1,0,0,0,0,0,0,0,0,0
15418,0,131,1,206.49,1,106,9.636363636363637,206.49,18.771818181818183,10.748285275504943,11,0,0.0,1,0,0,0,0,0,0,0,0,0
15420,0,103,5,636.0,5,678,15.066666666666666,636.0,14.133333333333333,5.428317167661381,41,176,35.2,1,0,0,0,0,0,0,0,0,0
15421,0,23,5,2063.97,5,1020,5.895953757225434,2063.97,11.930462427745663,8.21644917188804,123,253,50.6,1,0,0,0,0,0,0,0,0,0
15422,0,115,2,758.7,2,379,6.649122807017544,758.7,13.310526315789474,9.47506962301081,48,100,50.0,1,0,0,0,0,0,0,0,0,0
15423,1,126,2,223.39,2,97,8.083333333333334,223.39,18.61583333333333,10.093621260554368,12,39,19.5,1,0,0,0,0,0,0,0,0,0
15424,1,8,1,214.44,1,319,19.9375,214.44,13.4025,6.938932194509469,16,0,0.0,1,0,0,0,0,0,0,0,0,0
15425,0,73,3,1787.07,3,992,7.136690647482014,1787.07,12.85661870503597,10.6201113939651,111,135,45.0,1,0,0,0,0,0,0,0,0,0
15426,0,47,2,566.02,2,341,2.4357142857142855,566.02,4.043,7.219215934229698,131,83,41.5,1,0,0,0,0,0,0,0,0,0
15430,1,12,2,954.75,2,309,8.583333333333334,954.75,26.520833333333332,18.530998643200146,36,60,30.0,1,0,0,0,0,0,0,0,0,0
15431,1,47,1,153.24,1,84,42.0,153.24,76.62,64.23358000298597,2,0,0.0,1,0,0,0,0,0,0,0,0,0
15432,1,86,1,149.57,1,27,4.5,149.57,24.92833333333333,11.341931787251529,6,0,0.0,1,0,0,0,0,0,0,0,0,0
15443,1,19,7,1939.02,7,1072,4.0606060606060606,1939.02,7.344772727272727,7.631158259006704,212,168,24.0,1,0,0,0,0,0,0,0,0,0
15445,1,135,1,171.0,1,60,6.666666666666667,171.0,19.0,7.892995312300647,9,0,0.0,1,0,0,0,0,0,0,0,0,0
15446,0,173,2,230.77,2,181,2.742424242424242,230.77,3.4965151515151516,2.424149330526067,60,97,48.5,1,0,0,0,0,0,0,0,0,0
15447,1,72,4,337.71000000000004,4,143,7.15,337.71000000000004,16.8855,4.422288613257548,20,97,24.25,1,0,0,0,0,0,0,0,0,0
15451,0,144,1,110.26,1,34,1.096774193548387,110.26,3.5567741935483874,3.2105382592298275,29,0,0.0,1,0,0,0,0,0,0,0,0,0
15452,0,17,2,1079.6,2,716,5.343283582089552,1079.6,8.056716417910447,5.820045187034796,122,38,19.0,1,0,0,0,0,0,0,0,0,0
15454,1,163,1,128.59,1,62,3.875,128.59,8.036875,6.306760096647618,15,0,0.0,1,0,0,0,0,0,0,0,0,0
15455,1,142,1,38.25,1,3,1.5,38.25,19.125,9.015611460128481,2,0,0.0,1,0,0,0,0,0,0,0,0,0
15456,0,37,6,1418.56,6,1742,11.691275167785236,1418.56,9.520536912751677,8.239369792322819,101,239,39.833333333333336,1,0,0,0,0,0,0,0,0,0
15459,0,42,1,97.83,1,61,12.2,97.83,19.566,9.83955181906168,5,0,0.0,1,0,0,0,0,0,0,0,0,0
15461,1,5,2,429.7,2,230,115.0,429.7,214.85,6.858935777509503,1,170,85.0,1,0,0,0,0,0,0,0,0,0
15465,0,12,10,2574.2200000000003,10,771,6.646551724137931,2574.2200000000003,22.191551724137934,24.49101189534991,65,262,26.2,1,0,0,0,0,0,0,0,0,0
15466,0,151,2,910.26,2,482,3.5182481751824817,910.26,6.6442335766423355,6.757897528363709,127,130,65.0,1,0,0,0,0,0,0,0,0,0
15470,1,120,1,63.419999999999995,1,232,58.0,63.419999999999995,15.854999999999999,5.533543168712069,4,0,0.0,1,0,0,0,0,0,0,0,0,0
15471,0,95,1,269.25,1,117,5.85,269.25,13.4625,35.48279373606015,18,0,0.0,1,0,0,0,0,0,0,0,0,0
15474,1,140,1,163.1,1,56,2.8,163.1,8.155,7.692973896252416,19,0,0.0,1,0,0,0,0,0,0,0,0,0
15478,1,120,1,583.56,1,319,12.76,583.56,23.342399999999998,15.103000606943423,24,0,0.0,1,0,0,0,0,0,0,0,0,0
15480,1,10,4,5373.5,4,1549,9.111764705882353,5373.5,31.608823529411765,155.03069044441756,162,210,52.5,0,0,0,0,0,0,0,0,0,0
15482,0,145,6,2842.43,6,1199,38.67741935483871,2842.43,91.69129032258064,76.15956222484193,25,136,22.666666666666668,1,0,0,0,0,0,0,0,0,0
